urls,dates,type,district,surface,nbr_rooms,description,price,agency_name,details,floor_nbr
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Cheraga-Alger-34459-209085-2.html,2018-01-30,Appartement,Cheraga,109,3,"Description du bien
Vente Appartement Cheraga Vend
un appartement f3 d une superficie de 109 m2 situé à cheraga a cote d
el kods au 1 étage avec garage appartement aéré avec balcon et loggia 


 Appelez-nous au : 0560020986 / 0553471244
",NA,Agence immobilière ESPACE IMMOB AIT MOULOUD,Prix Négociable Avec Acte Surface :109 m2 3 pièces,NA
https://www.lkeria.com/annonces/immobilier/Vente-Hangar-Rouiba-Alger-34459-209084-2.html,2018-01-30,Hangar,Rouiba,16e3,0,"Description du bien
Vente Hangar Rouiba vend terrain 16000 m2 situé à la zone industrielle de rouiba avec 2 facades et  hangar de 2500 m2 , bloc administratif R+3  avec poste transformateur 650 kva , acte et livret foncierveuiller nous contacter sur le 0560020986 Appelez-nous au : 0560020986 / 0553471244
",NA,Agence immobilière ESPACE IMMOB AIT MOULOUD,Prix Fixe Avec Acte Surface :16000 m2 Livret foncier Gaz de ville,NA
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Bordj-El-Bahri-Alger-34459-204750-2.html,2018-01-30,Terrain,Bordj El Bahri,480,0,"Description du bien
Vente Terrain Bordj El Bahri vend terrain d une superficie de 480m2 situé à bordj el bahri  Appelez-nous au : 0560 02 09 86 / 0553 47 12 44 / 
",NA,Agence immobilière ESPACE IMMOB AIT MOULOUD,Prix Négociable Avec Acte,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Rouiba-Alger-34459-204709-2.html,2018-01-30,Appartement,Rouiba,80,4,"Description du bien
Achat Appartement Rouiba agence espace ait mouloud cherche appartement F4 F3 pour ses clients à rouiba urgent Appelez-nous au : 0560 02 09 86 / 0553 47 12 44 / 
",NA,Agence immobilière ESPACE IMMOB AIT MOULOUD,Avec Acte Surface :80 m2,NA
https://www.lkeria.com/annonces/immobilier/Vente-Villa-Ain-Taya-Alger-34459-203852-2.html,2018-01-30,Villa,Ain Taya,150,9,"Description du bien
Vente Villa Ain Taya Vente d une villa a  ain taya quartier résidentiel R+3 avec vue sur mer ,superficie de 252 m2 batie sur 150m2 ,deux facades style moderne ,9 pieces 3 sdb ,2 cuisines et une grande terrasse ,parking sous sol pour 4 voitures , un jardin et une cour ,puit et bache d eau dotée de chauffage central et climatisation les fenetres et portes fenetres sont en pvc et double vitragele troisième etage est un joli grenier en bois donnant sur une terrasse aerée vue sur mer contient trois acces: un portail donnant sur la cour ,une porte donnant sur des escaliers menant vers l entrée de la batisse, et un acces vers le parking sous solprix apres visite Appelez-nous au : 0560 02 09 86 / 0553 47 12 44 / 
",NA,Agence immobilière ESPACE IMMOB AIT MOULOUD,Prix Négociable Avec Acte Surface :150 m2 9 pièces Jardin Garage Livret foncier Gaz de ville,NA
https://www.lkeria.com/annonces/immobilier/Vente-Villa-Reghaia-Alger-34459-203851-2.html,2018-01-30,Villa,Reghaia,114,16,"Description du bien
Vente Villa Reghaia Vend villa d une superficie de  214 m2 situé à aissat mustapha reghaia  R +3 JARDIN GARAGE terrasse , batie 114 m2 , quartier résidentiel tres calme acces autoroute est ouest à 100 m aeroport à 10 mnprix apres visite Appelez-nous au : 0560 02 09 86 / 0553 47 12 44 / 
",NA,Agence immobilière ESPACE IMMOB AIT MOULOUD,Prix Négociable Avec Acte Surface :114 m2 16 pièces Jardin Garage Gaz de ville,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Alger-Centre-Alger-34926-209074-2.html,2018-01-30,Appartement,Alger-Centre,0,2,"Description du bien
Achat Appartement Alger-Centre Cherche a l achat un F2  à alger centre  budget : 8000000 DA Appelez-nous au : 0662093914 / 021749921 / 021748788 / 0549398072
",8e6,Agence immobilière le sept immo,NA,NA
https://www.lkeria.com/annonces/immobilier/Vente-Local-Alger-Centre-Alger-34926-205769-2.html,2018-01-30,Local,Alger-Centre,0,0,"Description du bien
Achat Local Alger-Centre cherche a l achat un local commercial pour un client serieux  sur l axe : rue larbi benm hidi , didouche mourad , hassiba benbouali , reu bab azzoun , rue abane remdane  d une superficie de 25m² à 30m²  Appelez-nous au : 0662093914 / 021749921 / 021748788 / 0549398072 / 
",NA,Agence immobilière le sept immo,NA,NA
https://www.lkeria.com/annonces/immobilier/Vente-Local-Alger-Centre-Alger-34926-206447-2.html,2018-01-30,Local,Alger-Centre,60,0,"Description du bien
Achat Local Alger-Centre cherche un local a l achat de 60 m² et plus  sur : cheraga , ben aknoun ,  el biar , larbi ben m hidi , abane remdane , meissonier , khelifa boukhalfa ,  budget : entre 20 000 000 DA  et 30 000 000 DA  Appelez-nous au : 0662093914 / 021749921 / 021748788 / 0549398072
",NA,Agence immobilière le sept immo,NA,NA
https://www.lkeria.com/annonces/immobilier/Vente-Local-Alger-Centre-Alger-34926-206453-2.html,2018-01-30,Local,Alger-Centre,36,0,"Description du bien
Vente Local Alger-Centre ALGER , commune d alger centre , à la rue debbih cherif  , vends un local commercial convient a tout type de commerce equipé de toillettes  surface 36m²  avec acte notarié   prix : 12 000 000 DA Appelez-nous au : 0662093914 / 021749921 / 021748788 / 0549398072
",NA,Agence immobilière le sept immo,Avec Acte,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Alger-Centre-Alger-34926-208827-2.html,2018-01-30,Appartement,Alger-Centre,140,5,"Description du bien
Achat Appartement Alger-Centre Cherche un F5 d une superficie entre 140 m² et 200 m² dans les quartiers suivants : sacré coeur , telemly  budget consequent Appelez-nous au : 0662093914 / 021749921 / 021748788 / 0549398072
",NA,Agence immobilière le sept immo,Surface :140 m2,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Alger-Centre-Alger-34926-208848-2.html,2018-01-30,Appartement,Alger-Centre,0,4,"Description du bien
Achat Appartement Alger-Centre ALGER , Alger centre , cherche un F4 pour client serieux dans les quartiers suivants : grande poste , zighout youcef , Dr saadane , avenue pasteur , telemly, boulevard , sacré coeur  Appelez-nous au : 0662093914 / 021749921 / 021748788 / 0549398072
",25e6,Agence immobilière le sept immo,NA,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Reghaia-Alger-35175-209015-2.html,2018-01-29,Appartement,Reghaia,85,2,"Description du bien
Vente Appartement Reghaia Vend une appartement f2 spacieuse clou et couvert de 85m² a reghaia plage avec tout commodité acte coopératif,prix:750milions négociable. Spécifications : Electricité , Gaz , Eau , Promotion immobilière , Acte notarié Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",75e5,Agence immobilière belkaimmo,Etage :RDC Surface :85 m2,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Rouiba-Alger-35175-208960-2.html,2018-01-29,Appartement,Rouiba,120,4,"Description du bien
Vente Appartement Rouiba Vend une trés belle f4 spacieuse de 120m² trés bien fini construit par des allemand, avec un jardin dans un petit immeuble r+1,cité résidentielle cloturé,avec une crèche dedant pour enfants locataires,bon voisinage,a rouiba,avec acte coopératif,tout commodité est disponible,le prix: 1200 u nég. Spécifications : Jardin , Electricité , Gaz , Eau , Promotion immobilière Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",12e6,Agence immobilière belkaimmo,Etage :RDC Surface :120 m2,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Villa-Mohammadia-Alger-35175-207959-2.html,2018-01-29,Villa,Mohammadia,500,8,"Description du bien
Vente Villa Mohammadia Vend une luxueuse villa dans cartier calme résidentielle a mohamadia coté lido,surface 500m² batie sur 300m² composé de :rdc garage +cours+jardin,01étage f4 fini top bien ensoleillé +terrasse,02eme étage f4 fini top +terrasse antisizemique avec tout commodité,avec acte livre foncier prix:14500u négociable. Spécifications : Jardin , Electricité , Gaz , Eau , Garage , Acte notarié , Livret foncier Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",145e6,Agence immobilière belkaimmo,Etage :RDC Surface :500 m2,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Villa-Bordj-El-Kiffan-Alger-35175-209054-2.html,2018-01-29,Villa,Bordj El Kiffan,165,7,"Description du bien
Vente Villa Bordj El Kiffan Vend villa cartier résidentiel calme a café chargui enfance tramway prie de tout les moyen(ecoule,mosquée,transport...) avec tout commodité r+1 composé de rdc f3+un grand garage ,+un jardin,02étage une grande f4 +terrasse pilier et le toure ,prix:3miliards200milions,surface 165m²,avec décision ancien dossier au cours de régularisation. Spécifications : Jardin , Electricité , Gaz , Eau , Garage , Décision , Permis de construire Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",32e6,Agence immobilière belkaimmo,Etage :RDC Surface :165 m2,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Bordj-El-Kiffan-Alger-35175-209055-2.html,2018-01-29,Terrain,Bordj El Kiffan,700,0,"Description du bien
Vente Terrain Bordj El Kiffan Vend un lot terrain semi commerçial 700m² avec une villa batie apte pour habitation ou a démolir , avec tout commodité entouré de belles villas, a beni merad,(prie de tramway,école,mosquée..)cartie calme bon voisinage prix:12milions/m² négociable avec acte livre foncier. Spécifications : Jardin , Electricité , Gaz , Eau , Acte notarié , Livret foncier Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",12e4,Agence immobilière belkaimmo,Etage :RDC,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Saoula-Alger-35175-209052-2.html,2018-01-29,Terrain,Saoula,2400,0,"Description du bien
Vente Terrain Saoula Vend un lot terrain avec acte livre foncier ,certificat d'urbanisme r+5 surface 2400m²,avec tout commodité prie de la route convient trés bien pour des immeubles promotionnels,dans un carter calme résidentiel a shawla juste a la sortie de shawla en allons vert draria prix 10milions /m² négociable. Spécifications : Jardin , Electricité , Gaz , Eau , Acte notarié , Livret foncier , Permis de construire , Promesse de vente possible , Crédit bancaire possible Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",1e5,Agence immobilière belkaimmo,Etage :RDC,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Bordj-El-Kiffan-Alger-35175-209053-2.html,2018-01-29,Terrain,Bordj El Kiffan,150,0,"Description du bien
Vente Terrain Bordj El Kiffan A café chergui  centre vend un lot de terrain devant la station de tramway surface 150 m² bien situé 02façades , cartier résidentielle , toute les commodité est disponible le prix 1450 u neg les papier décision  01eme main encienne.  Spécifications : Jardin , Electricité , Gaz , Eau , Décision , Permis de construire Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",145e5,Agence immobilière belkaimmo,Etage :RDC,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Birkhadem-Alger-35175-209051-2.html,2018-01-29,Terrain,Birkhadem,2700,0,"Description du bien
Vente Terrain Birkhadem Vend un lot terrain dans un endroit magnifique agréable pour habitation avec acte livre foncier certificat d'urbanisme r+5,surface 2700m²,situer entre birkhadem et ain naadja prie de l'autoroute ben aknoun,avec tout commodité,prix 97000da/m² négociable. Spécifications : Electricité , Gaz , Eau , Acte notarié , Livret foncier Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",97e3,Agence immobilière belkaimmo,Etage :RDC,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Bordj-El-Kiffan-Alger-35175-209050-2.html,2018-01-29,Terrain,Bordj El Kiffan,1500,0,"Description du bien
Vente Terrain Bordj El Kiffan Vend un jolie lot terrain idéal pour habitation promotionnel avec acte livre foncier ,avec tout commodité,a bordj el kiffan cité kaidi prie de tramway,surface 1500m²,avec 75m² de façade,prix: 12milions /m² négociable. Spécifications : Electricité , Gaz , Eau , Acte notarié , Livret foncier Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",12e4,Agence immobilière belkaimmo,Etage :RDC,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Bordj-El-Bahri-Alger-35175-209049-2.html,2018-01-29,Terrain,Bordj El Bahri,1340,0,"Description du bien
Vente Terrain Bordj El Bahri Vend un jolie lot terrain de 1360m² deux façade a bordj el bahri coté chabo avec tout commodité (electricite,gaz, eau,assainissement..)Entourée de belle villa 70m² de façade avec acte individuel,dedant il a un hangar a exploitée ou..,Ce terrain a 03entrée de b.e.b ou cafée chargui dargana ou rouiba,prix:65000da/m² nég. Spécifications : Electricité , Gaz , Eau , Acte notarié Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",65e3,Agence immobilière belkaimmo,Etage :RDC,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Bordj-El-Kiffan-Alger-35175-209048-2.html,2018-01-29,Terrain,Bordj El Kiffan,400,0,"Description du bien
Vente Terrain Bordj El Kiffan Vend un lot terrain trés commercial a(100/100) situe dans la grand rual bordj el kiffan vert dar el baida surface 400m² avec acte livre foncier et tout commodité prix 27milions/m² nég. Spécifications : Electricité , Gaz , Eau , Acte notarié , Livret foncier , Permis de construire Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",27e4,Agence immobilière belkaimmo,Etage :RDC,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Bordj-El-Kiffan-Alger-35175-209045-2.html,2018-01-29,Terrain,Bordj El Kiffan,1650,0,"Description du bien
Vente Terrain Bordj El Kiffan Vend un jolie lot terrain a bordj el kiffan coté beni m'rade de 1650m² avec acte prie de tramway ecoule mosquée..;Avec tout commodité entouré de belle villas,offert 05milion/m² demande 06milions/m² négociable. Spécifications : Electricité , Gaz , Eau , Acte notarié Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",6e4,Agence immobilière belkaimmo,Etage :RDC,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Villa-Mohammadia-Alger-35175-209046-2.html,2018-01-29,Villa,Mohammadia,500,8,"Description du bien
Vente Villa Mohammadia Vend une luxueuse villa dans cartier calme résidentielle a mohamadia coté lido,surface 500m² batie sur 300m² composé de :rdc garage +cours+jardin,01étage f4 fini top bien ensoleillé +terrasse,02eme étage f4 fini top +terrasse antisizemique avec tout commodité,avec acte livre foncier prix:14500u négociable. Spécifications : Jardin , Electricité , Gaz , Eau , Garage , Acte notarié , Livret foncier Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",145e6,Agence immobilière belkaimmo,Etage :RDC Surface :500 m2,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Carcasse-Bordj-El-Kiffan-Alger-35175-209044-2.html,2018-01-29,Carcasse,Bordj El Kiffan,140,0,"Description du bien
Vente Carcasse Bordj El Kiffan Vend une carcasse a bordj el kiffan coté ben radeouane de 140m² une dalle deux garage +les poteaux au 01eme étage ,avec acte, dans un cartier calme résidentiel a deux pas de tramway ,avec tout commodité,prix:2400u négociable. Spécifications : Electricité , Gaz , Eau , Acte notarié Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",24e6,Agence immobilière belkaimmo,Etage :RDC,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Villa-Bordj-El-Bahri-Alger-35175-209043-2.html,2018-01-29,Villa,Bordj El Bahri,150,10,"Description du bien
Vente Villa Bordj El Bahri Vend villa a bordj al bahri coté café chargui de 150m² batie 100m² avec acte cooperatif acte individuel en coure ,avec tout commodité,cartier calme résidentiel,prie de tramway,ecoules mosquée...,r+3 composé de:rdc garage+cours+02chambres,01eme étage 02chambres +salon +cuisine,02eme étage04chambres,03eme étage grand salon +cours de 45m² prix 05miliards négociable. Spécifications : Jardin , Electricité , Gaz , Eau , Garage , Acte notarié Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",5e7,Agence immobilière belkaimmo,Etage :RDC Surface :150 m2,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Duplex-Bordj-El-Bahri-Alger-35175-209042-2.html,2018-01-29,Duplex,Bordj El Bahri,175,7,"Description du bien
Vente Duplex Bordj El Bahri Vend un trés jolie duplex spacieux bien ensoleillé avec des grands balcons a bordj el bahri coté labrize cartier calme résidentiel,bon voisinage de 175m²,avec acte livre foncier,tout commodité,nouveau batisse,clou et couvert au 03eme et dernier étage,prix:2500u négociable. Spécifications : Electricité , Gaz , Eau , Promotion immobilière , Acte notarié , Livret foncier Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",25e6,Agence immobilière belkaimmo,Etage :RDC Surface :175 m2,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Local-Bab-Ezzouar-Alger-35175-209041-2.html,2018-01-29,Local,Bab Ezzouar,24,2,"Description du bien
Vente Local Bab Ezzouar Vend deux locaux jumelé a beb azouar coté soumam de 24m²+grand cours devant, commercial fini propre avec acte, activité actuel pizzeria,prix:1000u négociable. Spécifications : Electricité , Gaz , Eau Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",1e7,Agence immobilière belkaimmo,Etage :RDC Surface :24 m2,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Rouiba-Alger-35175-209036-2.html,2018-01-29,Terrain,Rouiba,850,0,"Description du bien
Vente Terrain Rouiba Vend lot de terrain a hawch armel situer entre la rue de ain taya et rouiba,de 850m² avec acte livre foncier certificat d'urbanisme r+3 avec une villa batie de 160m²(f5 fini habitable)avec tout commodité entouré de belle villas,cartier calme résidentiel,prix:10milions/m² négociable. Spécifications : Jardin , Electricité , Gaz , Eau , Acte notarié , Livret foncier Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",1e5,Agence immobilière belkaimmo,Etage :RDC,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Eucalyptus-Alger-35175-209035-2.html,2018-01-29,Terrain,Eucalyptus,600,0,"Description du bien
Vente Terrain Eucalyptus Vend un lot terrain commercial sur la route principale, deux façade 600m² avec acte livre fancier a chrarba calytouse,avec tout commodité,prix:75000da/m² négociable. Spécifications : Electricité , Gaz , Eau , Acte notarié , Livret foncier Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",75e3,Agence immobilière belkaimmo,Etage :RDC,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Villa-El-Mouradia-Alger-35175-209034-2.html,2018-01-29,Villa,El Mouradia,500,5,"Description du bien
Vente Villa El Mouradia Vend une villa colonial de 500m² batie 200m² avec garage jardin au golfe coté présidence cartier calme résidentielle avec tout commodité prix:1600 u négociable. Spécifications : Jardin , Electricité , Gaz , Eau , Garage , Acte notarié , Livret foncier Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",16e7,Agence immobilière belkaimmo,Etage :RDC Surface :500 m2,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Bordj-El-Kiffan-Alger-35175-209032-2.html,2018-01-29,Terrain,Bordj El Kiffan,300,0,"Description du bien
Vente Terrain Bordj El Kiffan Vend un lot terrain a bordj el kiffan coté doum de 300m² décision 01eme main de 1989 de 16m² de façade,avec tout commodité,entouré de belle villas,offert 2300u demande 2500u négociable. Spécifications : Electricité , Gaz , Eau , Décision Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",25e6,Agence immobilière belkaimmo,Etage :RDC,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Bordj-El-Kiffan-Alger-35175-209026-2.html,2018-01-29,Appartement,Bordj El Kiffan,120,3,"Description du bien
Vente Appartement Bordj El Kiffan Vend une belle appartement f3 de 120m²trés bien fini style moderne,dans un petit immeuble a bordj el kiffan coté doum devant la mosquée route goudronner avec tout commodité cartier calme bon voisinage prie de tramway avec acte prix:1250u nég. Spécifications : Electricité , Gaz , Eau , Promotion immobilière Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",125e5,Agence immobilière belkaimmo,Etage :RDC Surface :120 m2,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Haraoua-Alger-35175-209027-2.html,2018-01-29,Terrain,Haraoua,180,0,"Description du bien
Vente Terrain Haraoua Vend un jolie lot terrain a hrawa coté ain kahla,de 180m² acte dans l'indivise plus certificat d'urbanisme, avec deux façade,sur la route la façade de 11,16m²,avec tout commodité,   cartier calme prix:06milions/m² négociable. Spécifications : Jardin , Electricité , Gaz , Eau , Acte dans l indivision , Livret foncier Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",6e4,Agence immobilière belkaimmo,Etage :RDC,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Bordj-El-Kiffan-Alger-35175-209021-2.html,2018-01-29,Terrain,Bordj El Kiffan,250,0,"Description du bien
Vente Terrain Bordj El Kiffan A Bordj el kiffan , coté artizanat vend un jolie lot de terrain sup de 250 m²,  avec 02 facades , acte dans l'indivise livre foncier,avec tout commodité,dans un cartier calme entourée de belles villas, dans grand rual de 12m² de largeur , le prix 62000 DA / M² NEG. Spécifications : Electricité , Gaz , Eau , Acte dans l indivision , Livret foncier Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",62e3,Agence immobilière belkaimmo,Etage :RDC,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Bordj-El-Bahri-Alger-35175-209020-2.html,2018-01-29,Terrain,Bordj El Bahri,125,0,"Description du bien
Vente Terrain Bordj El Bahri Vend un jolie lot terrain surface 125m² a ain kahla ahraoua prie de la mer avec tout commodité,avec acte dans l'indivise livre foncier prix:05milion/m² négociable. Spécifications : Electricité , Gaz , Eau , Acte dans l indivision , Livret foncier Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",5e4,Agence immobilière belkaimmo,Etage :RDC,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Draria-Alger-35175-209019-2.html,2018-01-29,Terrain,Draria,5e4,0,"Description du bien
Vente Terrain Draria Vend un grand lot terrain a DRARIA pour habitation ou investissement commercial de 05héctare et de 200m² de façade avec acte livre foncier,certificat d'urbanisme multi fonction ,et avec tout commodité prix:11milions /m² négociable. Spécifications : Jardin , Electricité , Gaz , Eau , Acte notarié , Livret foncier , Permis de construire Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",11e4,Agence immobilière belkaimmo,Etage :RDC,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Bab-Ezzouar-Alger-35175-209018-2.html,2018-01-29,Terrain,Bab Ezzouar,17500,0,"Description du bien
Vente Terrain Bab Ezzouar Vend un jolie lot de terrain commercial a beb ezouar sorical sur l'autouraute pour habitation ou investissement commercial , surface 01héctare 7500m² (17500m²) ,ça façade et de 160m², avec acte livre foncier certificat d'urbanisme multi fonction prix:155000 da /m² négociable.  Spécifications : Jardin , Electricité , Gaz , Eau , Acte notarié , Livret foncier , Permis de construire Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",155e3,Agence immobilière belkaimmo,Etage :RDC,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Cheraga-Alger-35175-209016-2.html,2018-01-29,Terrain,Cheraga,1700,0,"Description du bien
Vente Terrain Cheraga Vend un lot terrain a chéraga surface 1700m² avec tout commodité , acte livre foncier certificat d'urbanisme r+5 possibilité d'avoir plus, prix:18 milions/m² négociable. Spécifications : Jardin , Electricité , Gaz , Eau , Acte notarié , Livret foncier , Permis de construire Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",18e4,Agence immobilière belkaimmo,Etage :RDC,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Villa-Bordj-El-Bahri-Alger-35175-209014-2.html,2018-01-29,Villa,Bordj El Bahri,165,5,"Description du bien
Vente Villa Bordj El Bahri Vend villa bien fini style moderne a bordj el bahri coté lycée de 165m² r+1 composé de: rdc cours+ jardin +f5 fini 01eme étage poteaux + le tour avec acte de propriété et livre foncier et tout commodité prix: 3300 u négociable. Spécifications : Jardin , Electricité , Gaz , Eau , Garage , Acte notarié , Livret foncier Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",33e6,Agence immobilière belkaimmo,Etage :RDC Surface :165 m2,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Niveau-de-villa-Bordj-El-Bahri-Alger-35175-209013-2.html,2018-01-29,niveau villa,Bordj El Bahri,130,5,"Description du bien
Vente niveau villa Bordj El Bahri Vend f5 bien fini top spacieuse bien ensoleillé niveau de villa avec tout commodité  de 130m² cartier trés calme résidentiel entouré de belles villas a bordj el bahri coté la brize avec acte livre foncier , prix:1900u négociable. Spécifications : Electricité , Gaz , Eau , Acte notarié , Livret foncier Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",19e6,Agence immobilière belkaimmo,Etage :RDC Surface :130 m2,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Niveau-de-villa-Bordj-El-Bahri-Alger-35175-209009-2.html,2018-01-29,niveau villa,Bordj El Bahri,100,3,"Description du bien
Vente niveau villa Bordj El Bahri A Bordj el bahri vente un F3 niveau de villa AU RDC + Cour, l'appartement est bien fini , propre , et toute les commodité est disponible cartier calme résidentielle les papier acte dans  l'indivision livre foncier le prix  1500 u neg. Spécifications : Jardin , Electricité , Gaz , Eau , Acte notarié Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",15e6,Agence immobilière belkaimmo,Etage :RDC Surface :100 m2,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Villa-Bordj-El-Bahri-Alger-35175-209008-2.html,2018-01-29,Villa,Bordj El Bahri,120,0,"Description du bien
Vente Villa Bordj El Bahri A   Bordj el bahri coté  hai gaaloul vente une villa sup de 120 m² , R+1.
AU RDC : un garage , + un F2 fini et un jardin .
1  er etage /  un F4 fini . Les papier : acte notarié  le prix : 1750u neg. Spécifications : Jardin , Electricité , Gaz , Eau , Garage , Acte notarié Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",175e5,Agence immobilière belkaimmo,Etage :RDC,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Carcasse-Bordj-El-Bahri-Alger-35175-209007-2.html,2018-01-29,Carcasse,Bordj El Bahri,176,0,"Description du bien
Vente Carcasse Bordj El Bahri vend une carcasse R+3 SUP 176 M² ,
RDC 1 grand local  de 100 M² ,un coloir 3/10 m² ET UN JARDIN DE 40 M² .
1 er et 2 eme etage  poteaux  et dalles
3 eme  etage   sans dalle.Poteaux. les papier acte dans l'indivision le prix 2500 U NEG. Spécifications : Jardin , Electricité , Gaz , Eau , Acte dans l indivision Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",25e6,Agence immobilière belkaimmo,Etage :RDC,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Bordj-El-Bahri-Alger-35175-209006-2.html,2018-01-29,Appartement,Bordj El Bahri,86,3,"Description du bien
Vente Appartement Bordj El Bahri Dargana coté DNSI vente un F3 au RDC , L'appartement est propre , tres bien fini , et toute les commodite est disponible avec acte et livret foncier le prix: 1300 u neg. Spécifications : Jardin , Electricité , Gaz , Eau , Acte notarié , Livret foncier Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",13e6,Agence immobilière belkaimmo,Etage :RDC Surface :86 m2,RDC
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Bordj-El-Kiffan-Alger-35175-209003-2.html,2018-01-29,Terrain,Bordj El Kiffan,320,0,"Description du bien
Vente Terrain Bordj El Kiffan Vend un jolie lot terrain a dargana centre coté les gendarme, cartier trés calme entouré de belles villas, devant la nouvelle station de tramway,de 320m² avec acte livre foncier route goudronné, et tout commodité est disponible,prix:2700 u négociable. Spécifications : Electricité , Gaz , Eau , Acte notarié , Livret foncier Appelez-nous au : 0553032436 / 0550/82/34/03 / 0551/54/91/60
",27e6,Agence immobilière belkaimmo,Etage :RDC,RDC
